Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kaartinkaupunki	1-2h, k, kph	kt	4600	406000	8826	1912	5/5	ei	hyvä	D2013
Katajanokka	2H+KT	kt	4100	447000	10902	1940	3/8	on	hyvä	C2018
Katajanokka	2H+KT	kt	4300	490578	11409	1940	5/8	on	hyvä	C2018
Kaartinkaupunki	1h+alkovi+avok+...	kt	3950	302000	7646	1907	1/5	ei	hyvä	
Kaartinkaupunki	2h, kk, parvi, ...	kt	5000	437000	8740	1910	2/4	on	hyvä	D2007
Kaartinkaupunki	2h, kk, kph,las...	kt	4700	470000	10000	1962	2/4	on	hyvä	D2013
Kaartinkaupunki	3h, k, kph, p	kt	8600	650000	7558	1936	6/7	on	huono	G2013
Kaartinkaupunki	3-4h+k	kt	9600	744000	7750	1907	2/6	ei	hyvä	
Kaartinkaupunki	3h+avok+kph (yh...	kt	7150	596000	8336	1911	3/3	ei	hyvä	
Ullanlinna	3h+avok+kph+wc(...	kt	6900	560000	8116	1936	2/5	ei	tyyd.	
Ullanlinna / kaartinkaupunki	5h+k+halli+kph+...	kt	13850	1190000	8592	1912	2/5	on	hyvä	G2013
Kaartinkaupunki	4h, k, rt, hall...	kt	14900	1170000	7852	1907	2/5	on	hyvä	
Kaartinkaupunki	5h, k, kph, s, ...	kt	23200	1280000	5517	1912	2/7	on	tyyd.	D2013
Kaartinkaupunki	4h, k, halli, k...	kt	12900	1080000	8372	1935	4/6	on	hyvä	D2013
